date,product_type,units_demanded,total_revenue,demand_lag_1,demand_lag_7,demand_lag_14,demand_lag_30,rolling_mean_7,rolling_std_7,day_of_week,month,is_weekend
2023-05-16,Tablet,196,51482.46,143,165,155,125,164.28571428571428,64.8066722020561,1,5,0
2023-05-16,Television,188,52584.66,182,228,234,191,156.71428571428572,57.895636812325925,1,5,0
2023-05-16,Thriller,96,21433.49,81,80,86,126,152.42857142857142,62.75045057702003,1,5,0
2023-05-16,Tools,62,20700.2,70,78,108,109,124.85714285714286,46.319285297553634,1,5,0
2023-05-16,Water,323,91528.37,292,336,412,346,155.14285714285714,73.4584430623386,1,5,0
2023-05-17,Bathroom,76,21012.96,109,77,102,124,148.14285714285714,75.44850025332627,2,5,0
2023-05-17,Bedding,129,37534.99,120,92,63,105,142.42857142857142,75.91411186961462,2,5,0
2023-05-17,BlueStar AC,29,9596.91,25,23,42,59,125.57142857142856,87.91825207326988,2,5,0
2023-05-17,Children's,55,13395.48,88,81,72,99,112.14285714285714,84.9929969103896,2,5,0
2023-05-17,Chocolate,71,16413.01,45,68,140,87,107.0,88.21942340928464,2,5,0
2023-05-17,Coffee,116,26615.84,85,76,120,98,109.14285714285714,87.34878089480983,2,5,0
2023-05-17,Decorations,174,39371.91,116,162,180,139,84.0,36.43258614665309,2,5,0
2023-05-17,Dress,82,25719.01,70,89,88,77,78.42857142857143,34.92304464990147,2,5,0
2023-05-17,Fiction,293,87441.21,177,280,268,286,86.57142857142857,49.73549082515436,2,5,0
2023-05-17,Fridge,95,29399.22,92,136,110,96,96.14285714285714,41.71102400816231,2,5,0
2023-05-17,Furniture,189,47270.79,178,199,141,135,109.0,51.504045148576814,2,5,0
2023-05-17,Headphones,68,22134.03,47,88,68,122,109.28571428571428,51.0937513652247,2,5,0
2023-05-17,Jacket,83,24797.71,56,126,38,102,105.14285714285714,54.45618597070641,2,5,0
2023-05-17,Jeans,91,21113.17,97,82,98,89,102.42857142857144,54.29811888349066,2,5,0
2023-05-17,Juice,198,39845.3,201,184,151,255,121.14285714285714,63.11742646693938,2,5,0
2023-05-17,Kitchen,58,16173.34,48,99,47,93,102.71428571428572,62.922476868270735,2,5,0
2023-05-17,Laptop,66,10796.57,109,93,75,103,105.14285714285714,62.76790201854365,2,5,0
2023-05-17,Lighting,93,22504.98,65,131,68,103,89.0,54.951493761922734,2,5,0
2023-05-17,Literature,68,13435.82,129,111,117,84,100.71428571428572,53.21877577733318,2,5,0
2023-05-17,Mitsubishi 1.5 Ton 3 Star Split AC,85,26337.0,117,119,134,99,109.42857142857144,49.544112138770025,2,5,0
2023-05-17,Non-Fiction,228,56976.24,347,308,264,243,145.14285714285714,101.72254514352348,2,5,0
2023-05-17,Shirt,88,22839.710000000003,82,110,84,127,128.14285714285714,100.77107483702602,2,5,0
2023-05-17,Shoes,136,28665.78,191,232,174,178,148.57142857142858,96.20786028673729,2,5,0
2023-05-17,Shorts,112,33180.74,76,78,95,89,143.85714285714286,99.23109151777734,2,5,0
2023-05-17,Smartphone,243,60672.44,323,357,249,223,180.7142857142857,112.13491024314456,2,5,0
2023-05-17,Snacks,101,29098.45,90,111,61,91,175.14285714285714,116.03365685786824,2,5,0
2023-05-17,Soft Drink,206,51825.33,148,133,97,231,179.57142857142858,114.01879544305714,2,5,0
2023-05-17,T-shirt,177,48629.95,222,182,157,199,161.71428571428572,90.86384371815932,2,5,0
2023-05-17,Tablet,169,46157.16,196,229,126,161,178.0,84.1645214248062,2,5,0
2023-05-17,Television,168,37083.49,188,200,166,223,177.57142857142858,84.09490104014853,2,5,0
2023-05-17,Thriller,66,19677.27,96,87,94,94,180.42857142857144,80.32404609425733,2,5,0
2023-05-17,Tools,63,17583.78,62,128,53,79,143.14285714285714,61.4801555285078,2,5,0
2023-05-17,Water,339,87857.36,323,366,391,339,176.42857142857142,86.06946253435288,2,5,0
2023-05-18,Bathroom,82,21416.17,76,98,99,91,166.14285714285714,93.97238702836869,3,5,0
2023-05-18,Bedding,144,39167.39,129,63,60,46,152.85714285714286,91.2951779877202,3,5,0
2023-05-18,BlueStar AC,40,15690.7,29,49,33,15,129.0,99.58580889531056,3,5,0
2023-05-18,Children's,107,26909.78,55,116,126,106,110.0,99.1396321693128,3,5,0
2023-05-18,Chocolate,102,28099.91,71,71,74,120,106.42857142857144,100.17294568704176,3,5,0
2023-05-18,Coffee,85,21521.53,116,94,79,75,114.14285714285714,98.24192684631224,3,5,0
2023-05-18,Decorations,197,53133.97,174,134,205,239,92.85714285714286,49.49555054557422,3,5,0
2023-05-18,Dress,78,12962.54,82,93,123,80,93.71428571428572,49.2060778282324,3,5,0
2023-05-18,Fiction,285,68832.69,293,294,294,320,117.14285714285714,90.5122985592354,3,5,0
2023-05-18,Fridge,82,21716.1,95,112,59,89,126.57142857142856,82.91935267245533,3,5,0
2023-05-18,Furniture,120,32048.15,189,151,111,157,145.71428571428572,79.01838243032279,3,5,0
2023-05-18,Headphones,62,18737.09,68,89,128,116,145.28571428571428,79.49782866157254,3,5,0
2023-05-18,Jacket,61,13708.48,83,79,65,85,140.57142857142858,82.44767460407255,3,5,0
2023-05-18,Jeans,85,17175.43,91,92,58,95,128.71428571428572,82.8064294720207,3,5,0
2023-05-18,Juice,146,35458.19,198,231,152,170,145.28571428571428,83.50392063792421,3,5,0
2023-05-18,Kitchen,70,20508.55,58,93,101,125,111.71428571428572,57.36931318429797,3,5,0
2023-05-18,Laptop,46,14079.92,66,83,103,137,107.57142857142856,59.77417821227114,3,5,0
2023-05-18,Lighting,71,17080.63,93,71,71,136,93.85714285714286,47.78921974472368,3,5,0
2023-05-18,Literature,77,18024.01,68,91,93,72,93.85714285714286,47.78921974472368,3,5,0
2023-05-18,Mitsubishi 1.5 Ton 3 Star Split AC,126,31463.39,85,141,80,95,94.14285714285714,47.71941803021932,3,5,0
2023-05-18,Non-Fiction,266,65948.84,228,225,293,278,113.71428571428572,69.3895147836093,3,5,0
2023-05-18,Shirt,87,23908.13,88,90,77,156,98.0,58.76223276901555,3,5,0
2023-05-18,Shoes,190,41128.92,136,154,213,220,109.14285714285714,57.28998915292991,3,5,0
2023-05-18,Shorts,87,20566.41,112,54,104,97,115.71428571428572,54.06389517880425,3,5,0
2023-05-18,Smartphone,243,66880.12,243,273,400,178,137.14285714285714,70.72111559128695,3,5,0
2023-05-18,Snacks,80,24488.18,101,55,104,104,141.85714285714286,66.30592877319623,3,5,0
2023-05-18,Soft Drink,125,27106.22,206,198,177,154,159.14285714285714,64.76734921092194,3,5,0
2023-05-18,T-shirt,130,32980.91,177,205,215,160,151.85714285714286,58.27357483293357,3,5,0
2023-05-18,Tablet,115,27645.87,169,189,142,211,163.42857142857142,51.07790501726133,3,5,0
2023-05-18,Television,176,42532.37,168,250,216,143,168.0,49.625262383857056,3,5,0
2023-05-18,Thriller,83,20005.26,66,112,94,84,161.42857142857142,60.19650361623202,3,5,0
2023-05-18,Tools,121,28279.13,63,79,96,113,135.71428571428572,57.94743102075135,3,5,0
2023-05-18,Water,327,99590.11,339,286,326,369,169.71428571428572,93.2518351664178,3,5,0
2023-05-19,Bathroom,57,14248.07,82,66,48,80,152.0,96.91577099041542,4,5,0
2023-05-19,Bedding,56,15751.72,144,93,57,104,147.28571428571428,96.29765363308742,4,5,0
2023-05-19,BlueStar AC,26,10285.28,40,39,44,27,128.85714285714286,103.52202434172882,4,5,0
2023-05-19,Children's,77,16493.99,107,48,107,76,120.14285714285714,102.2373522274328,4,5,0
2023-05-19,Chocolate,113,29160.24,102,93,58,111,125.28571428571428,99.93950551160802,4,5,0
2023-05-19,Coffee,120,30691.06,85,48,55,96,128.42857142857142,97.9810477300875,4,5,0
2023-05-19,Decorations,185,57209.43,197,176,153,201,108.14285714285714,50.137905060038975,4,5,0
2023-05-19,Dress,108,27342.72,78,149,111,39,107.57142857142856,50.50695378809079,4,5,0
2023-05-19,Fiction,279,80040.8,285,295,213,293,127.71428571428572,84.28071010164818,4,5,0
2023-05-19,Fridge,80,18394.43,82,94,112,151,133.71428571428572,78.27667657251466,4,5,0
2023-05-19,Furniture,166,44138.9,120,172,100,157,135.57142857142858,77.6892466665691,4,5,0
2023-05-19,Headphones,92,24542.19,62,82,87,36,129.85714285714286,81.92563410685018,4,5,0
2023-05-19,Jacket,89,23968.31,61,78,129,95,126.42857142857144,84.57512861918892,4,5,0
2023-05-19,Jeans,117,25276.85,85,66,130,120,110.42857142857144,79.43730681666942,4,5,0
2023-05-19,Juice,148,32807.68,146,159,136,159,120.14285714285714,78.96714205167544,4,5,0
2023-05-19,Kitchen,42,11366.36,70,56,117,74,89.42857142857143,32.00967115762036,4,5,0
2023-05-19,Laptop,112,26952.97,46,81,58,78,84.28571428571429,36.04032133464828,4,5,0
2023-05-19,Lighting,117,28946.46,71,74,137,59,77.28571428571429,32.53569468401383,4,5,0
2023-05-19,Literature,87,19655.9,77,164,116,115,79.42857142857143,31.84785258515326,4,5,0
2023-05-19,Mitsubishi 1.5 Ton 3 Star Split AC,55,13491.24,126,35,92,142,88.71428571428571,34.908042462609856,4,5,0
2023-05-19,Non-Fiction,230,67886.99,266,286,278,296,114.57142857142856,75.33006735440375,4,5,0
2023-05-19,Shirt,103,25347.18,87,119,96,104,106.14285714285714,74.52388559253656,4,5,0
2023-05-19,Shoes,130,38228.76,190,195,182,196,123.28571428571428,78.51903014708002,4,5,0
2023-05-19,Shorts,79,21878.97,87,52,114,59,129.14285714285714,73.1378346489888,4,5,0
2023-05-19,Smartphone,223,59571.0,243,337,260,303,153.71428571428572,79.00572613364646,4,5,0
2023-05-19,Snacks,65,12098.84,80,84,19,56,154.14285714285714,78.5269137969663,4,5,0
2023-05-19,Soft Drink,190,50900.92,125,204,197,142,154.0,78.58753081755391,4,5,0
2023-05-19,T-shirt,147,36076.71,130,150,181,226,134.57142857142858,61.16332545694646,4,5,0
2023-05-19,Tablet,147,36812.06,115,166,133,208,138.57142857142858,58.38623451595725,4,5,0
2023-05-19,Television,189,44683.3,176,250,242,192,136.57142857142858,56.54159867701263,4,5,0
2023-05-19,Thriller,83,20076.04,83,121,101,53,136.0,57.14309523759899,4,5,0
2023-05-19,Tools,66,20090.5,121,75,94,49,118.57142857142856,32.25346050093973,4,5,0
2023-05-19,Water,349,92292.27,327,343,306,385,153.85714285714286,81.11807971804339,4,5,0
2023-05-20,Bathroom,45,12557.77,57,76,83,85,144.14285714285714,88.85274066571893,5,5,1
2023-05-20,Bedding,75,20678.75,56,128,128,99,133.57142857142858,95.00501239909585,5,5,1
2023-05-20,BlueStar AC,46,8549.05,26,32,35,50,120.85714285714286,103.48176743019108,5,5,1
2023-05-20,Children's,81,21303.91,77,112,113,84,106.71428571428572,101.43423860760583,5,5,1
2023-05-20,Chocolate,147,33256.48,113,137,75,86,111.0,100.89763789768962,5,5,1
2023-05-20,Coffee,108,23542.02,120,87,39,88,110.85714285714286,100.88182619849236,5,5,1
2023-05-20,Decorations,149,35195.69,185,187,104,175,90.57142857142856,53.16909234651583,5,5,1
2023-05-20,Dress,69,15686.66,108,89,75,103,97.85714285714286,51.2621646422532,5,5,1
2023-05-20,Fiction,191,42876.3,279,325,262,247,129.71428571428572,81.36689393464272,5,5,1
2023-05-20,Fridge,94,20227.26,80,120,126,90,137.42857142857142,71.90469883314782,5,5,1
2023-05-20,Furniture,157,43946.9,166,203,127,204,150.14285714285714,67.15015157944796,5,5,1
2023-05-20,Headphones,81,19889.19,92,56,110,53,147.14285714285714,69.51361634343904,5,5,1
2023-05-20,Jacket,105,24899.75,89,81,73,89,142.71428571428572,72.45622652267187,5,5,1
2023-05-20,Jeans,81,20518.59,117,97,60,101,133.0,70.37044834303653,5,5,1
2023-05-20,Juice,156,41027.31,148,196,185,139,138.71428571428572,69.62210924151947,5,5,1
2023-05-20,Kitchen,39,10471.38,42,123,94,90,104.85714285714286,42.29432023108401,5,5,1
2023-05-20,Laptop,74,20954.55,112,154,86,135,109.42857142857144,40.86505084974618,5,5,1
2023-05-20,Lighting,71,13038.42,117,145,125,82,102.42857142857144,32.99927849139034,5,5,1
2023-05-20,Literature,98,22565.87,87,60,48,57,101.71428571428572,33.31523318100472,5,5,1
2023-05-20,Mitsubishi 1.5 Ton 3 Star Split AC,86,19368.31,55,85,137,122,96.85714285714286,37.67151254121356,5,5,1
2023-05-20,Non-Fiction,205,52615.36,230,265,211,189,113.0,63.26136261573854,5,5,1
2023-05-20,Shirt,95,29924.55,103,86,106,86,106.57142857142856,61.37007181261623,5,5,1
2023-05-20,Shoes,207,46672.24,130,206,142,187,119.14285714285714,54.57541745581207,5,5,1
2023-05-20,Shorts,125,25413.32,79,102,113,106,114.42857142857144,56.67997042711836,5,5,1
2023-05-20,Smartphone,321,84565.54,223,182,253,267,129.57142857142858,70.06153757675477,5,5,1
2023-05-20,Snacks,62,17996.6,65,59,67,80,126.42857142857144,72.73205882519999,5,5,1
2023-05-20,Soft Drink,174,39724.7,190,167,129,139,145.71428571428572,68.40495665694174,5,5,1
2023-05-20,T-shirt,124,28203.72,147,210,202,131,133.85714285714286,57.71894134923271,5,5,1
2023-05-20,Tablet,174,46666.55,147,176,145,164,140.14285714285714,56.17362539908003,5,5,1
2023-05-20,Television,186,42600.09,189,126,126,157,148.57142857142858,58.76466382347216,5,5,1
2023-05-20,Thriller,111,30376.38,83,135,48,79,149.14285714285714,57.98973636609764,5,5,1
2023-05-20,Tools,100,24870.67,66,53,83,108,126.71428571428572,54.94456080363853,5,5,1
2023-05-20,Water,304,76411.62,349,425,329,370,167.28571428571428,93.26791925364668,5,5,1
2023-05-21,Bathroom,117,36951.19,45,74,82,95,146.57142857142858,102.97873104490571,6,5,1
2023-05-21,Bedding,113,22850.68,75,131,125,70,136.28571428571428,106.46550972922984,6,5,1
2023-05-21,BlueStar AC,11,4251.45,46,37,24,32,121.85714285714286,111.49652994813854,6,5,1
2023-05-21,Children's,123,26933.6,81,80,76,70,106.42857142857144,108.0769126484422,6,5,1
2023-05-21,Chocolate,206,57918.54,147,49,25,60,115.57142857142856,108.47097483176016,6,5,1
2023-05-21,Coffee,86,20419.46,108,50,79,43,121.57142857142856,106.4140610114676,6,5,1
2023-05-21,Decorations,236,57139.95,149,167,165,189,93.0,43.31666346030456,6,5,1
2023-05-21,Dress,70,18641.87,69,111,41,43,96.42857142857144,39.6814698268474,6,5,1
2023-05-21,Fiction,292,74656.45,191,228,226,303,113.0,51.65591285935519,6,5,1
2023-05-21,Fridge,80,17230.78,94,78,106,202,119.85714285714286,43.88024829551627,6,5,1
2023-05-21,Furniture,189,40517.73,157,170,154,206,130.71428571428572,42.02663554506916,6,5,1
2023-05-21,Headphones,52,15362.15,81,100,130,108,121.28571428571428,45.05816346943208,6,5,1
2023-05-21,Jacket,74,22388.78,105,86,68,64,120.85714285714286,45.21957014180356,6,5,1
2023-05-21,Jeans,170,39253.36,81,39,49,62,111.14285714285714,45.46950835973656,6,5,1
2023-05-21,Juice,200,46036.24,156,178,201,185,123.57142857142856,43.89326881902301,6,5,1
2023-05-21,Kitchen,77,19664.75,39,98,95,101,101.85714285714286,42.55360764740729,6,5,1
2023-05-21,Laptop,92,19552.09,74,31,43,73,99.0,43.82160806421061,6,5,1
2023-05-21,Lighting,72,14799.66,71,127,108,94,86.71428571428571,36.25242192237703,6,5,1
2023-05-21,Literature,60,16676.88,98,52,97,74,89.14285714285714,36.3750306823624,6,5,1
2023-05-21,Mitsubishi 1.5 Ton 3 Star Split AC,80,19988.56,86,122,102,102,86.42857142857143,35.697138740880355,6,5,1
2023-05-21,Non-Fiction,209,53923.08,205,264,209,224,104.14285714285714,56.9778570189872,6,5,1
2023-05-21,Shirt,81,22317.8,95,110,108,97,95.42857142857144,52.188303743453865,6,5,1
2023-05-21,Shoes,188,53459.79,207,130,182,208,119.42857142857144,59.96348094981658,6,5,1
2023-05-21,Shorts,82,24054.34,125,103,106,73,126.71428571428572,56.52348858576171,6,5,1
2023-05-21,Smartphone,220,55340.51,321,278,258,248,162.42857142857142,86.49057201579281,6,5,1
2023-05-21,Snacks,119,28953.29,62,130,131,106,157.28571428571428,91.863511591408,6,5,1
2023-05-21,Soft Drink,137,29835.16,174,155,243,179,169.85714285714286,86.33737809977123,6,5,1
2023-05-21,T-shirt,154,34098.0,124,228,132,190,158.28571428571428,86.27033921674018,6,5,1
2023-05-21,Tablet,177,43964.77,174,177,260,176,169.57142857142858,81.65549000293272,6,5,1
2023-05-21,Television,200,54915.6,186,239,127,197,166.57142857142858,80.42772561510766,6,5,1
2023-05-21,Thriller,100,29636.2,111,93,71,85,164.57142857142858,81.7962043594875,6,5,1
2023-05-21,Tools,91,26382.83,100,45,112,67,133.0,46.30694692304071,6,5,1
2023-05-21,Water,372,98804.64,304,304,343,400,167.57142857142858,69.16130214423173,6,5,1
2023-05-22,Bathroom,50,9991.94,117,104,86,92,159.42857142857142,71.5911008037012,0,5,0
2023-05-22,Bedding,98,27092.6,113,95,78,92,157.85714285714286,72.61181853167005,0,5,0
2023-05-22,BlueStar AC,42,11102.06,11,29,57,34,134.57142857142858,90.503880474554,0,5,0
2023-05-22,Children's,39,8826.08,123,99,74,85,125.57142857142856,87.62392584763795,0,5,0
2023-05-22,Chocolate,99,29231.32,206,86,69,82,139.14285714285714,92.22694575778549,0,5,0
2023-05-22,Coffee,70,15736.45,86,38,62,69,137.14285714285714,93.36207040589969,0,5,0
2023-05-22,Decorations,172,34472.13,236,216,228,219,127.42857142857144,74.79941430888584,0,5,0
2023-05-22,Dress,107,32824.2,70,107,75,95,120.71428571428572,77.93526006824338,0,5,0
2023-05-22,Fiction,340,83064.02,292,275,239,244,146.28571428571428,100.95001120309372,0,5,0
2023-05-22,Fridge,68,12885.78,80,91,94,146,156.14285714285714,88.08788901135149,0,5,0
2023-05-22,Furniture,149,40851.64,189,151,229,173,165.57142857142858,87.47924924014289,0,5,0
2023-05-22,Headphones,86,23883.33,52,84,82,102,143.57142857142858,94.68519268758814,0,5,0
2023-05-22,Jacket,76,17854.98,74,124,110,89,141.85714285714286,96.0007440447356,0,5,0
2023-05-22,Jeans,68,14532.68,170,113,73,76,132.42857142857142,88.1322058857356,0,5,0
2023-05-22,Juice,165,37265.81,200,178,185,216,151.0,86.46579285089173,0,5,0
2023-05-22,Kitchen,87,19416.77,77,78,53,92,120.28571428571428,63.04684577284363,0,5,0
2023-05-22,Laptop,110,36374.95,92,73,67,111,122.0,61.9219939386104,0,5,0
2023-05-22,Lighting,92,24691.73,72,65,102,133,105.28571428571428,56.36403784244634,0,5,0
2023-05-22,Literature,76,21590.63,60,62,74,120,106.42857142857144,55.17202534756489,0,5,0
2023-05-22,Mitsubishi 1.5 Ton 3 Star Split AC,158,43830.5,80,98,88,97,107.28571428571428,54.628180413025454,0,5,0
2023-05-22,Non-Fiction,335,95151.34,209,325,313,358,112.85714285714286,63.37830483540476,0,5,0
2023-05-22,Shirt,112,30209.78,81,110,97,82,95.85714285714286,50.82462845061254,0,5,0
2023-05-22,Shoes,217,37818.21,188,235,216,138,111.71428571428572,60.37856762603261,0,5,0
2023-05-22,Shorts,95,23433.42,82,111,145,123,110.28571428571428,61.03745922440901,0,5,0
2023-05-22,Smartphone,290,82683.48,220,263,255,194,131.42857142857142,70.46951384075497,0,5,0
2023-05-22,Snacks,51,13848.91,119,80,105,83,139.85714285714286,63.70617074095861,0,5,0
2023-05-22,Soft Drink,197,45455.52,137,158,206,209,148.0,58.18361739642283,0,5,0
2023-05-22,T-shirt,143,38075.65,154,160,160,204,140.14285714285714,51.95327571138164,0,5,0
2023-05-22,Tablet,184,53994.24,177,143,198,247,153.85714285714286,46.07757434091821,0,5,0
2023-05-22,Television,236,63874.06,200,182,180,138,155.57142857142858,47.75233726516119,0,5,0
2023-05-22,Thriller,82,23369.42,100,81,76,49,158.14285714285714,43.41823185187124,0,5,0
2023-05-22,Tools,61,16815.59,91,70,119,52,139.71428571428572,40.032129952969136,0,5,0
2023-05-22,Water,347,101981.6,372,292,336,374,175.85714285714286,94.8673259020698,0,5,0
2023-05-23,Bathroom,104,22064.42,50,109,65,99,163.42857142857142,105.86761724414303,1,5,0
2023-05-23,Bedding,68,18118.4,98,120,92,87,155.42857142857142,108.7747782390402,1,5,0
2023-05-23,BlueStar AC,12,3265.95,42,25,21,22,136.14285714285714,116.03796587242256,1,5,0
2023-05-23,Children's,63,11845.32,39,88,63,66,113.14285714285714,117.2211991228954,1,5,0
2023-05-23,Chocolate,111,24381.2,99,45,111,63,113.0,117.24049357339511,1,5,0
2023-05-23,Coffee,89,23678.33,70,85,52,169,110.0,118.16231773849606,1,5,0
2023-05-23,Decorations,97,24565.98,172,116,169,212,81.42857142857143,47.01013062045597,1,5,0
2023-05-23,Dress,162,44147.31,107,70,110,109,89.57142857142857,45.57359302219144,1,5,0
2023-05-23,Fiction,276,59420.44,340,177,285,215,124.14285714285714,105.46631147974614,1,5,0
2023-05-23,Fridge,65,17946.02,68,92,134,125,127.85714285714286,102.50760715093053,1,5,0
2023-05-23,Furniture,126,37644.06,149,178,197,156,143.57142857142858,94.75381635736736,1,5,0
2023-05-23,Headphones,63,14522.68,86,47,97,122,141.71428571428572,95.8935421630227,1,5,0
2023-05-23,Jacket,133,31564.71,76,56,52,94,142.57142857142858,95.1697731125051,1,5,0
2023-05-23,Jeans,111,26036.94,68,97,56,83,127.71428571428572,97.88890690593122,1,5,0
2023-05-23,Juice,213,48270.95,165,201,154,193,136.0,98.29716849092507,1,5,0
2023-05-23,Kitchen,102,25224.23,87,48,93,122,99.85714285714286,40.03094041458618,1,5,0
2023-05-23,Laptop,133,28887.09,110,109,132,69,105.85714285714286,37.5296708015958,1,5,0
2023-05-23,Lighting,95,30149.47,92,65,64,79,97.71428571428572,32.44849398515622,1,5,0
2023-05-23,Literature,97,26791.36,76,129,145,107,96.28571428571428,33.26015777530305,1,5,0
2023-05-23,Mitsubishi 1.5 Ton 3 Star Split AC,109,30855.91,158,117,118,111,108.0,38.88873015840574,1,5,0
2023-05-23,Non-Fiction,309,69555.69,335,347,274,277,146.14285714285714,90.20241787488943,1,5,0
2023-05-23,Shirt,85,25209.33,112,82,81,110,138.57142857142858,90.5793522146136,1,5,0
2023-05-23,Shoes,197,45344.73,217,191,193,169,157.14285714285714,91.56496522766145,1,5,0
2023-05-23,Shorts,40,7813.16,95,76,93,84,155.0,93.0161276338678,1,5,0
2023-05-23,Smartphone,239,56722.99,290,323,249,311,183.28571428571428,100.47174442882653,1,5,0
